StaffID,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
2475,3570.00,3570.00,3570.00,3605.70,3713.87,3825.29,3940.05,4018.85,4099.22,4140.22,4223.02,4349.71
2724,3180.00,3180.00,3180.00,3275.40,3308.15,3407.40,3475.55,3475.55,3510.30,3510.30,3580.51,3652.12
2301,6762.00,6762.00,6829.62,6897.92,7035.87,7106.23,7106.23,7177.30,7392.61,7392.61,7540.47,7615.87
1342,12976.00,13105.76,13236.82,13501.55,13771.59,13771.59,13771.59,13909.30,14326.58,14756.38,15051.50,15503.05
2325,6831.00,6899.31,7037.30,7248.42,7248.42,7320.90,7394.11,7541.99,7768.25,7768.25,7923.62,8161.32
1546,2814.00,2870.28,2870.28,2870.28,2870.28,2956.39,2985.95,3075.53,3075.53,3137.04,3137.04,3137.04
2052,10996.00,11325.88,11325.88,11552.40,11898.97,12136.95,12379.69,12627.28,12753.55,13008.63,13398.88,13666.86
1110,9682.00,9682.00,9875.64,10073.15,10274.62,10377.36,10688.68,10688.68,10688.68,10902.46,11120.51,11454.12
2930,8676.00,8936.28,9025.64,9206.16,9482.34,9577.16,9577.16,9768.71,9768.71,9866.39,10162.39,10467.26
1252,3408.00,3442.08,3476.50,3580.80,3652.41,3761.98,3799.60,3837.60,3875.98,3914.74,3953.88,4072.50
1810,7221.00,7221.00,7221.00,7437.63,7512.01,7737.37,7892.11,7971.03,8210.17,8456.47,8625.60,8884.37
2722,3695.00,3768.90,3806.59,3920.79,3959.99,3959.99,4078.79,4160.37,4243.58,4243.58,4286.01,4371.73
2590,11879.00,12235.37,12357.72,12357.72,12481.30,12606.11,12858.24,12986.82,13246.55,13643.95,13643.95,13643.95
2294,13648.00,14057.44,14479.16,14479.16,14479.16,14913.54,15062.67,15514.55,15979.99,16459.39,16623.98,16790.22
2280,9839.00,9937.39,10235.51,10235.51,10440.22,10440.22,10544.62,10860.96,11078.18,11410.53,11524.63,11524.63
2990,10494.00,10494.00,10703.88,10810.92,10810.92,11027.14,11027.14,11247.68,11360.16,11360.16,11700.96,12051.99
2413,9780.00,9975.60,10175.11,10378.61,10378.61,10378.61,10586.19,10797.91,10905.89,11233.07,11345.40,11685.76
1608,12672.00,12672.00,13052.16,13182.68,13578.16,13849.73,13849.73,13849.73,13849.73,14126.72,14550.52,14550.52
1821,1267.00,1292.34,1292.34,1331.11,1357.73,1384.89,1398.74,1440.70,1455.10,1498.76,1543.72,1543.72
2459,14598.00,14743.98,14743.98,14743.98,15038.86,15490.03,15490.03,15954.73,16273.82,16273.82,16273.82,16599.30
1133,7371.00,7444.71,7444.71,7519.16,7594.35,7670.29,7747.00,7747.00,7979.40,8138.99,8138.99,8301.77
1983,2485.00,2485.00,2509.85,2534.95,2611.00,2689.33,2770.01,2825.41,2910.17,2910.17,2968.37,3027.74
1062,3178.00,3241.56,3338.81,3372.19,3439.64,3439.64,3508.43,3543.52,3543.52,3614.39,3614.39,3650.53
1087,2486.00,2560.58,2611.79,2664.03,2690.67,2744.48,2744.48,2799.37,2827.36,2855.64,2884.19,2884.19
2210,12497.00,12621.97,12621.97,12874.41,13003.15,13263.22,13661.11,13661.11,14070.95,14070.95,14352.37,14352.37
2150,3210.00,3242.10,3306.94,3373.08,3440.54,3474.95,3509.70,3614.99,3723.44,3835.14,3911.84,3990.08
2725,5324.00,5483.72,5483.72,5648.23,5704.71,5704.71,5818.81,5935.18,6113.24,6296.64,6296.64,6359.60
2894,3882.00,3959.64,3959.64,3959.64,4038.83,4079.22,4201.60,4201.60,4285.63,4328.49,4415.06,4459.21
2035,8862.00,9039.24,9220.02,9404.43,9498.47,9593.45,9881.26,9980.07,10079.87,10079.87,10382.27,10486.09
1835,4795.00,4938.85,5037.63,5138.38,5292.53,5292.53,5292.53,5398.38,5560.33,5671.54,5841.69,5841.69
1943,9439.00,9533.39,9819.39,10113.97,10316.25,10316.25,10316.25,10419.42,10627.80,10840.36,11057.17,11278.31
1930,11490.00,11834.70,12071.39,12312.82,12312.82,12682.21,12935.85,12935.85,13065.21,13065.21,13457.17,13726.31
2647,12166.00,12409.32,12409.32,12533.41,12909.42,12909.42,12909.42,13167.60,13299.28,13432.27,13432.27,13835.24
1114,12739.00,12739.00,12739.00,12739.00,12866.39,13123.72,13517.43,13787.78,13787.78,13925.66,13925.66,14204.17
1536,6187.00,6310.74,6436.95,6436.95,6630.06,6828.97,7033.83,7104.17,7317.30,7536.82,7536.82,7762.92
1973,1830.00,1830.00,1884.90,1941.45,1960.86,1960.86,2000.08,2040.08,2040.08,2040.08,2101.28,2101.28
2721,3518.00,3588.36,3588.36,3696.01,3696.01,3769.93,3845.33,3845.33,3922.24,4039.90,4120.70,4161.91
2800,13906.00,14323.18,14466.41,14611.08,15049.41,15199.90,15655.90,15655.90,16125.58,16286.83,16775.44,16943.19
2778,7799.00,7876.99,8113.30,8194.43,8358.32,8441.90,8695.16,8869.06,9046.45,9136.91,9319.65,9412.85
1597,7912.00,8070.24,8150.94,8395.47,8563.38,8563.38,8734.65,8734.65,8996.69,9266.59,9266.59,9266.59
2818,6324.00,6324.00,6450.48,6450.48,6514.98,6710.43,6844.64,6981.54,7121.17,7192.38,7264.30,7482.23
2312,5811.00,5869.11,6045.18,6226.54,6226.54,6226.54,6226.54,6351.07,6541.60,6607.02,6739.16,6806.55
1027,5902.00,5961.02,6139.85,6324.05,6450.53,6450.53,6579.54,6776.92,6912.46,6981.59,7191.03,7191.03
2926,12371.00,12371.00,12742.13,12742.13,12996.97,13126.94,13258.21,13655.96,13929.08,14207.66,14349.74,14493.23
2874,4016.00,4056.16,4096.72,4178.66,4304.02,4433.14,4433.14,4433.14,4477.47,4611.79,4704.03,4704.03
1509,2656.00,2735.68,2817.75,2845.93,2845.93,2902.85,2989.93,3049.73,3141.22,3172.63,3267.81,3300.49
1282,5120.00,5171.20,5274.62,5274.62,5432.86,5432.86,5432.86,5541.52,5707.77,5707.77,5879.00,5937.79
2299,9214.00,9398.28,9492.26,9587.19,9778.93,10072.30,10374.47,10581.96,10899.41,11008.41,11338.66,11565.43
1733,12436.00,12560.36,12937.17,13195.91,13195.91,13459.83,13863.63,14279.54,14422.33,14422.33,14710.78,14710.78
1292,8045.00,8286.35,8286.35,8369.21,8369.21,8369.21,8536.60,8536.60,8792.70,9056.48,9237.61,9329.98
1157,6237.00,6299.37,6488.35,6618.12,6684.30,6751.14,6818.65,6818.65,6886.84,6886.84,7024.58,7165.07
2326,5571.00,5682.42,5739.24,5911.42,6029.65,6150.24,6334.75,6461.45,6526.06,6526.06,6591.32,6591.32
2182,14209.00,14209.00,14209.00,14493.18,14493.18,14927.98,15226.53,15378.80,15378.80,15532.59,15532.59,15532.59
2430,5645.00,5757.90,5757.90,5873.06,5873.06,5931.79,5991.11,6110.93,6110.93,6294.26,6294.26,6483.08
2117,14160.00,14584.80,14730.65,14730.65,15025.26,15325.77,15325.77,15785.54,15943.39,16262.26,16750.13,16917.63
1347,3716.00,3753.16,3790.69,3828.60,3905.17,4022.33,4062.55,4103.17,4226.27,4353.06,4483.65,4528.49
2348,13287.00,13685.61,13822.47,14237.14,14237.14,14237.14,14237.14,14664.25,14810.90,14959.01,15108.60,15108.60
1054,9028.00,9208.56,9484.82,9674.51,9674.51,9674.51,9771.26,9966.68,10066.35,10368.34,10368.34,10575.71
1885,13527.00,13797.54,13935.52,14353.58,14640.65,14787.06,15230.67,15230.67,15230.67,15382.98,15382.98,15382.98
2214,12266.00,12633.98,12886.66,13273.26,13273.26,13671.46,13671.46,13944.89,13944.89,14084.34,14225.18,14651.93
1643,5718.00,5775.18,5775.18,5775.18,5890.68,6008.50,6068.58,6068.58,6189.95,6313.75,6376.89,6440.66
2504,4642.00,4734.84,4734.84,4829.54,4877.83,5024.17,5074.41,5175.90,5227.66,5279.93,5332.73,5386.06
1840,4610.00,4656.10,4749.22,4796.71,4844.68,4941.57,4941.57,4941.57,4941.57,5089.82,5242.52,5242.52
1458,9720.00,9720.00,9817.20,9915.37,10113.68,10417.09,10625.43,10944.19,11053.64,11274.71,11612.95,11729.08
2448,7935.00,8014.35,8094.49,8256.38,8504.07,8504.07,8589.12,8675.01,8675.01,8761.76,8761.76,8761.76
2815,1257.00,1282.14,1282.14,1294.96,1307.91,1347.15,1360.62,1387.83,1387.83,1387.83,1429.47,1458.06
2992,8156.00,8319.12,8402.31,8486.33,8740.92,8828.33,9093.18,9365.98,9553.30,9744.36,9744.36,9744.36
2431,13516.00,13921.48,14060.69,14482.52,14772.17,14772.17,15215.33,15671.79,15828.51,15828.51,15828.51,16145.08
1657,8095.00,8095.00,8337.85,8421.23,8673.87,8760.60,8848.21,9113.66,9204.79,9204.79,9480.94,9670.56
1052,7255.00,7327.55,7327.55,7547.38,7773.80,7851.54,7930.05,8088.65,8250.43,8250.43,8497.94,8752.88
2611,3972.00,3972.00,4091.16,4132.07,4214.71,4214.71,4214.71,4256.86,4256.86,4342.00,4472.26,4516.98
1786,13374.00,13507.74,13912.97,14191.23,14616.97,15055.48,15055.48,15055.48,15055.48,15055.48,15507.14,15817.28
2884,13618.00,13754.18,14166.81,14450.14,14739.14,14739.14,14739.14,14739.14,15033.93,15033.93,15033.93,15184.27
1873,7938.00,7938.00,8176.14,8257.90,8423.06,8591.52,8849.27,8849.27,9114.74,9205.89,9390.01,9577.81
2994,8459.00,8712.77,8712.77,8887.03,8887.03,9153.64,9153.64,9428.25,9711.09,10002.43,10302.50,10302.50
1826,7139.00,7281.78,7281.78,7281.78,7281.78,7354.60,7575.24,7802.49,7802.49,8036.57,8277.66,8525.99
2636,12697.00,13077.91,13339.47,13472.86,13742.32,14017.17,14157.34,14440.48,14873.70,15319.91,15779.51,16095.10
2253,12441.00,12689.82,13070.51,13201.22,13465.24,13869.20,14146.59,14146.59,14146.59,14146.59,14570.98,14716.69
1971,10799.00,10799.00,10799.00,11122.97,11234.20,11458.88,11458.88,11573.47,11689.21,11689.21,11806.10,11806.10
1608,8279.00,8444.58,8613.47,8871.88,9138.03,9138.03,9320.79,9600.42,9888.43,10086.20,10287.92,10596.56
2110,7513.00,7738.39,7970.54,8050.25,8050.25,8130.75,8293.36,8542.17,8713.01,8974.40,8974.40,9153.89
1140,11975.00,12334.25,12580.94,12706.74,12706.74,12706.74,13087.95,13087.95,13349.71,13349.71,13750.20,14025.20
1760,12307.00,12430.07,12554.37,12805.46,12933.51,13062.85,13193.48,13325.41,13725.17,13999.68,14279.67,14708.06
1527,6997.00,6997.00,7066.97,7278.98,7424.56,7647.30,7647.30,7647.30,7647.30,7723.77,7801.01,7957.03
2352,9934.00,10033.34,10234.01,10541.03,10541.03,10646.44,10646.44,10752.90,11075.49,11075.49,11075.49,11186.24
1960,7946.00,8184.38,8266.22,8266.22,8348.89,8348.89,8515.86,8601.02,8687.03,8860.77,8949.38,9038.87
2569,2320.00,2320.00,2366.40,2437.39,2461.77,2486.38,2486.38,2511.25,2561.47,2638.32,2638.32,2638.32
1074,13269.00,13269.00,13534.38,13805.07,14081.17,14362.79,14650.05,14796.55,15092.48,15394.33,15548.27,15859.24
2525,10755.00,10862.55,10971.18,11300.31,11300.31,11300.31,11526.32,11756.84,11874.41,12111.90,12233.02,12355.35
1331,10006.00,10306.18,10615.37,10933.83,11261.84,11374.46,11488.20,11488.20,11488.20,11832.85,11951.18,12190.20
1926,9162.00,9436.86,9531.23,9531.23,9817.17,9817.17,10111.68,10111.68,10415.03,10623.33,10942.03,10942.03
1898,14260.00,14402.60,14690.65,15131.37,15434.00,15434.00,15434.00,15897.02,16373.93,16865.15,16865.15,17202.45
2752,7025.00,7165.50,7237.16,7309.53,7455.72,7604.83,7756.93,7834.50,7991.19,8230.92,8313.23,8313.23
1168,8263.00,8510.89,8596.00,8853.88,8853.88,9030.96,9211.58,9395.81,9677.68,9774.46,10067.69,10369.72
2168,13991.00,14270.82,14270.82,14270.82,14270.82,14556.24,14556.24,14847.36,14847.36,15144.31,15598.64,15754.62
1932,4334.00,4420.68,4464.89,4509.54,4599.73,4599.73,4599.73,4599.73,4737.72,4832.47,4977.45,4977.45
2572,2597.00,2622.97,2675.43,2702.18,2756.23,2811.35,2839.47,2839.47,2924.65,2924.65,2983.14,2983.14
1393,12802.00,13186.06,13449.78,13584.28,13991.81,14131.73,14273.04,14558.50,14849.67,15146.67,15298.13,15451.12
2712,6859.00,6859.00,7064.77,7135.42,7278.13,7423.69,7646.40,7646.40,7875.79,8033.31,8193.97,8357.85
1383,3360.00,3393.60,3393.60,3461.47,3565.32,3600.97,3709.00,3820.27,3934.88,3974.23,4093.45,4093.45
1471,2927.00,3014.81,3014.81,3044.96,3044.96,3136.31,3167.67,3231.02,3327.95,3427.79,3462.07,3565.93
2910,5178.00,5333.34,5493.34,5548.27,5714.72,5829.02,5887.31,6005.05,6065.10,6247.06,6372.00,6499.44
2802,5958.00,5958.00,6136.74,6320.84,6320.84,6510.47,6640.68,6640.68,6640.68,6640.68,6640.68,6707.08
1650,8162.00,8406.86,8575.00,8832.25,9097.21,9188.19,9280.07,9372.87,9560.33,9655.93,9849.05,9947.54
1087,14137.00,14137.00,14137.00,14419.74,14708.13,14855.22,15300.87,15759.90,15759.90,15917.50,15917.50,16235.85
1188,12864.00,12864.00,13121.28,13383.71,13383.71,13517.54,13787.89,14063.65,14485.56,14630.42,14776.72,14924.49
2253,6907.00,7114.21,7327.64,7400.91,7400.91,7622.94,7622.94,7775.40,7930.91,7930.91,8089.52,8332.21
1887,10848.00,10956.48,10956.48,10956.48,10956.48,11066.04,11398.03,11739.97,12092.17,12213.09,12335.22,12581.92
1762,12567.00,12567.00,12692.67,12692.67,12946.52,12946.52,13075.99,13337.51,13737.63,13875.01,14013.76,14013.76
1856,14512.00,14947.36,15395.78,15395.78,15549.74,16016.23,16496.72,16826.65,17331.45,17504.77,17854.86,18033.41
2418,5003.00,5053.03,5154.09,5257.17,5414.89,5469.04,5578.42,5578.42,5634.20,5803.23,5803.23,5977.32
2842,6230.00,6230.00,6230.00,6416.90,6545.24,6545.24,6676.14,6742.90,6810.33,6810.33,7014.64,7014.64
2873,12472.00,12472.00,12721.44,12848.65,13234.11,13366.46,13767.45,14180.47,14322.28,14322.28,14465.50,14754.81
2979,13577.00,13712.77,13712.77,13987.03,14266.77,14409.43,14553.53,14699.06,15140.04,15140.04,15140.04,15442.84
1022,5562.00,5673.24,5786.70,5786.70,5960.31,6139.12,6139.12,6200.51,6324.52,6451.01,6580.03,6580.03
1848,12849.00,12849.00,12849.00,12977.49,12977.49,12977.49,12977.49,13237.04,13634.15,14043.18,14043.18,14324.04
1072,12034.00,12395.02,12766.87,12894.54,13023.48,13023.48,13283.95,13283.95,13283.95,13416.79,13685.13,14095.68
2445,14132.00,14414.64,14558.79,14704.37,14851.42,15148.45,15148.45,15148.45,15602.90,16070.99,16231.70,16556.33
2870,5949.00,5949.00,5949.00,6067.98,6128.66,6128.66,6312.52,6375.64,6375.64,6503.16,6503.16,6503.16
2409,1936.00,1994.08,2014.02,2054.30,2095.39,2095.39,2158.25,2201.41,2267.46,2267.46,2335.48,2382.19
2960,1719.00,1770.57,1788.28,1806.16,1842.28,1897.55,1954.48,1954.48,1954.48,1954.48,2013.11,2053.37
2749,7726.00,7957.78,8116.94,8116.94,8198.10,8362.07,8362.07,8362.07,8612.93,8612.93,8612.93,8785.19
1472,3463.00,3532.26,3638.23,3747.37,3747.37,3822.32,3860.55,3899.15,4016.13,4096.45,4178.38,4178.38
2681,8352.00,8519.04,8689.42,8689.42,8689.42,8950.10,9129.11,9402.98,9497.01,9591.98,9879.74,9879.74
2998,1889.00,1889.00,1945.67,1965.13,2024.08,2024.08,2084.80,2126.50,2147.76,2169.24,2169.24,2212.63
1794,5822.00,5880.22,6056.63,6238.33,6425.48,6489.73,6684.42,6751.27,6751.27,6886.29,6886.29,6955.15
2602,2089.00,2109.89,2152.09,2152.09,2173.61,2217.08,2261.42,2261.42,2329.27,2329.27,2352.56,2376.08
1327,4716.00,4716.00,4716.00,4857.48,5003.20,5053.24,5154.30,5154.30,5308.93,5308.93,5415.11,5415.11
1554,14773.00,15216.19,15368.35,15522.04,15832.48,16149.13,16633.60,16633.60,16966.27,17475.26,17824.76,17824.76
2913,6740.00,6740.00,6740.00,6807.40,6943.55,7151.85,7294.89,7513.74,7588.88,7588.88,7740.65,7740.65
1481,10097.00,10298.94,10401.93,10401.93,10505.95,10821.13,10929.34,11147.93,11147.93,11370.88,11712.01,11946.25
2752,1021.00,1031.21,1041.52,1041.52,1051.94,1072.98,1094.44,1094.44,1105.38,1105.38,1116.43,1127.60
1830,11225.00,11225.00,11225.00,11225.00,11449.50,11449.50,11564.00,11795.27,11913.23,12270.62,12516.04,12516.04
2197,3094.00,3124.94,3187.44,3283.06,3348.72,3348.72,3449.18,3449.18,3449.18,3483.68,3518.51,3588.88
2881,13635.00,13771.35,14184.49,14184.49,14610.03,14756.13,14756.13,15198.81,15502.79,15967.87,16127.55,16127.55
2470,10605.00,10711.05,11032.38,11032.38,11032.38,11363.35,11704.25,11704.25,11821.30,12057.72,12178.30,12421.87
2129,9202.00,9478.06,9667.62,9764.30,9861.94,9861.94,9960.56,10259.38,10361.97,10465.59,10779.56,10995.15
2433,1470.00,1514.10,1514.10,1529.24,1559.83,1606.62,1654.82,1671.37,1671.37,1704.79,1738.89,1773.67
1711,4865.00,4865.00,4913.65,5011.92,5011.92,5062.04,5213.90,5318.18,5318.18,5424.55,5587.28,5699.03
1543,9754.00,10046.62,10046.62,10247.55,10554.98,10766.08,10766.08,11089.06,11310.84,11650.17,11766.67,12119.67
1442,8631.00,8803.62,8803.62,8979.69,9249.08,9434.06,9622.75,9622.75,9911.43,10109.66,10412.95,10725.34
2503,2528.00,2603.84,2655.92,2682.48,2709.30,2790.58,2874.30,2960.53,2960.53,3019.74,3019.74,3080.13
2930,14712.00,15153.36,15456.43,15456.43,15920.12,16397.72,16561.70,16727.32,16894.59,16894.59,16894.59,17232.48
2405,6220.00,6220.00,6406.60,6598.80,6796.76,6864.73,7002.02,7002.02,7072.04,7142.76,7214.19,7286.33
1644,6199.00,6322.98,6322.98,6512.67,6708.05,6708.05,6708.05,6842.21,6910.63,7048.85,7048.85,7048.85
2895,4862.00,4910.62,4910.62,5008.83,5109.01,5262.28,5262.28,5367.52,5367.52,5367.52,5367.52,5474.88
1476,2025.00,2045.25,2065.70,2086.36,2128.09,2191.93,2257.69,2302.84,2348.90,2395.88,2419.83,2492.43
1170,3689.00,3799.67,3837.67,3914.42,4031.85,4072.17,4072.17,4112.89,4154.02,4195.56,4279.47,4279.47
2714,11718.00,11718.00,11952.36,11952.36,12191.41,12313.32,12559.59,12685.18,12812.04,13068.28,13329.64,13329.64
2156,13734.00,13734.00,13871.34,13871.34,14148.77,14148.77,14573.23,14573.23,14864.69,14864.69,14864.69,14864.69
1814,12945.00,12945.00,13333.35,13466.68,13736.02,13873.38,13873.38,14289.58,14289.58,14289.58,14575.37,14866.88
1556,12604.00,12982.12,12982.12,12982.12,13371.58,13505.30,13910.46,14327.77,14614.33,14760.47,15203.29,15507.35
2370,2961.00,3049.83,3049.83,3080.33,3141.93,3173.35,3173.35,3268.55,3301.24,3301.24,3367.27,3367.27
1583,8350.00,8433.50,8686.51,8947.10,9126.04,9308.56,9401.65,9495.67,9495.67,9685.58,9685.58,9976.15
2227,6284.00,6346.84,6346.84,6537.25,6667.99,6868.03,7074.07,7074.07,7144.81,7144.81,7287.71,7360.58
2930,10889.00,10889.00,11215.67,11439.98,11554.38,11554.38,11669.93,11903.33,12141.39,12384.22,12631.90,12631.90
2245,4338.00,4338.00,4424.76,4469.01,4558.39,4695.14,4742.09,4789.51,4933.20,5081.19,5132.00,5183.32
2185,2505.00,2505.00,2555.10,2631.75,2684.39,2764.92,2847.87,2847.87,2847.87,2904.82,2962.92,3051.81
1421,7132.00,7203.32,7419.42,7419.42,7567.81,7719.16,7719.16,7719.16,7873.55,7952.28,7952.28,8031.81
1669,6903.00,6972.03,7111.47,7111.47,7182.59,7254.41,7399.50,7621.48,7697.70,7928.63,7928.63,7928.63
1297,4420.00,4552.60,4598.13,4690.09,4830.79,4879.10,4927.89,4977.17,5126.48,5126.48,5280.28,5333.08
1089,9304.00,9490.08,9774.78,9774.78,9970.28,10069.98,10271.38,10374.09,10581.58,10687.39,11008.01,11228.17
2253,13313.00,13446.13,13849.51,13988.01,14407.65,14839.88,14988.28,15138.16,15592.31,15592.31,15592.31,15748.23
1024,9380.00,9473.80,9663.28,9663.28,9856.54,9856.54,10053.67,10355.28,10458.84,10772.60,10772.60,10772.60
1577,2163.00,2184.63,2206.48,2272.67,2318.12,2387.67,2387.67,2435.42,2508.48,2583.74,2635.41,2688.12
1934,11272.00,11272.00,11272.00,11384.72,11612.41,11728.54,11845.82,12201.20,12567.23,12818.58,12946.77,12946.77
1402,14041.00,14321.82,14751.47,15046.50,15347.43,15807.86,16124.01,16446.49,16775.42,17278.69,17278.69,17624.26
1968,11348.00,11688.44,11922.21,12160.65,12403.87,12775.98,13159.26,13554.04,13554.04,13825.12,13825.12,14101.62
1596,5698.00,5811.96,5986.32,5986.32,6106.05,6106.05,6228.17,6415.01,6543.31,6608.74,6740.92,6875.74
1492,4370.00,4370.00,4457.40,4457.40,4501.97,4546.99,4546.99,4546.99,4546.99,4683.40,4823.91,4872.14
2695,2963.00,3051.89,3051.89,3112.93,3175.19,3175.19,3238.69,3271.08,3336.50,3369.86,3403.56,3437.60
2142,10799.00,11014.98,11014.98,11345.43,11572.34,11919.51,12157.90,12401.06,12401.06,12525.07,12900.82,13158.84
2641,8755.00,9017.65,9017.65,9017.65,9288.18,9473.94,9473.94,9758.16,9758.16,9758.16,9953.32,10251.92
2836,10419.00,10523.19,10628.42,10840.99,10840.99,10840.99,11166.22,11501.21,11846.24,12201.63,12323.65,12323.65
1417,8856.00,9033.12,9213.78,9490.20,9774.90,10068.15,10168.83,10473.90,10473.90,10683.37,10683.37,10790.21
1945,12475.00,12849.25,12849.25,12849.25,12849.25,13106.24,13106.24,13368.36,13769.41,13907.10,14185.25,14327.10
1112,12210.00,12210.00,12210.00,12454.20,12703.28,12703.28,12703.28,12830.32,13086.92,13086.92,13348.66,13749.12
1651,1042.00,1062.84,1073.47,1084.20,1084.20,1095.05,1095.05,1095.05,1116.95,1116.95,1150.45,1184.97
1479,2446.00,2519.38,2569.77,2595.47,2673.33,2700.06,2700.06,2781.06,2836.69,2865.05,2893.70,2922.64
2045,8319.00,8485.38,8570.23,8570.23,8741.64,8916.47,8916.47,9183.97,9367.64,9461.32,9555.93,9747.05
1670,13792.00,14067.84,14489.88,14779.67,14927.47,14927.47,15375.29,15682.80,15839.63,16156.42,16156.42,16479.55
2986,3563.00,3598.63,3706.59,3817.79,3817.79,3894.14,4010.97,4091.19,4213.92,4256.06,4256.06,4383.74
2532,5294.00,5294.00,5346.94,5453.88,5508.42,5618.59,5787.14,5787.14,5902.89,5961.92,5961.92,6081.15
1166,7073.00,7285.19,7358.04,7505.20,7580.25,7656.06,7809.18,7809.18,7887.27,7887.27,8123.89,8286.37
1376,5795.00,5968.85,5968.85,6028.54,6028.54,6149.11,6210.60,6334.81,6524.86,6590.11,6721.91,6789.13
2657,5298.00,5456.94,5566.08,5677.40,5734.17,5848.86,5965.84,6144.81,6206.26,6330.38,6330.38,6520.29
2279,6260.00,6385.20,6512.90,6708.29,6909.54,7047.73,7047.73,7118.21,7118.21,7260.57,7260.57,7405.78
2840,10100.00,10201.00,10405.02,10613.12,10719.25,11040.83,11372.05,11372.05,11713.22,11830.35,11948.65,12187.62
2296,6579.00,6579.00,6579.00,6776.37,6911.90,7119.25,7332.83,7406.16,7628.35,7628.35,7857.20,7935.77
2844,3381.00,3448.62,3483.11,3517.94,3623.48,3623.48,3659.71,3696.31,3807.20,3921.41,3960.63,4000.23
2133,14905.00,14905.00,15352.15,15352.15,15505.67,15815.78,15815.78,16290.26,16290.26,16453.16,16453.16,16453.16
1041,12799.00,13054.98,13316.08,13715.56,13852.72,13852.72,13852.72,14129.77,14553.67,14699.20,14699.20,14699.20
1096,6781.00,6848.81,7054.27,7054.27,7124.82,7124.82,7196.07,7339.99,7560.19,7635.79,7864.86,7864.86
2963,2633.00,2659.33,2712.52,2712.52,2712.52,2712.52,2793.89,2793.89,2821.83,2878.27,2964.62,3053.55
2084,5133.00,5286.99,5286.99,5339.86,5339.86,5339.86,5393.26,5393.26,5393.26,5555.06,5666.16,5836.14
1082,4941.00,5089.23,5191.01,5294.83,5347.78,5454.74,5563.83,5675.11,5731.86,5731.86,5846.50,5846.50
1058,9522.00,9807.66,9807.66,9905.74,10004.79,10304.94,10511.04,10721.26,10721.26,10935.68,10935.68,11154.40
2820,2063.00,2124.89,2124.89,2188.64,2232.41,2254.73,2299.83,2368.82,2368.82,2439.89,2464.29,2513.57
1194,6602.00,6602.00,6602.00,6734.04,6734.04,6936.06,7005.42,7075.48,7075.48,7216.99,7289.16,7362.05
1945,10937.00,10937.00,11265.11,11603.06,11835.12,12190.18,12190.18,12555.88,12807.00,13191.21,13455.04,13589.59
2617,7386.00,7533.72,7684.39,7914.93,8152.37,8233.90,8233.90,8398.58,8482.56,8737.04,8737.04,8911.78
1259,9336.00,9336.00,9429.36,9712.24,9712.24,9906.49,10005.55,10005.55,10005.55,10305.72,10614.89,10721.04
1504,1757.00,1774.57,1774.57,1774.57,1827.81,1827.81,1827.81,1864.36,1920.29,1958.70,1978.29,1978.29
1398,4379.00,4379.00,4379.00,4422.79,4555.47,4555.47,4555.47,4601.03,4739.06,4786.45,4882.18,4882.18
1055,13675.00,13811.75,14226.10,14226.10,14226.10,14226.10,14368.36,14512.05,14512.05,14802.29,15098.33,15551.28
2055,7989.00,8148.78,8230.27,8394.87,8394.87,8562.77,8648.40,8734.88,8996.93,8996.93,8996.93,8996.93
1258,4919.00,4919.00,5066.57,5117.24,5168.41,5220.09,5220.09,5324.49,5377.74,5485.29,5485.29,5595.00
1611,2252.00,2297.04,2365.95,2365.95,2389.61,2389.61,2389.61,2437.40,2437.40,2486.15,2486.15,2535.87
2311,3337.00,3337.00,3437.11,3471.48,3575.63,3575.63,3611.38,3719.72,3756.92,3869.63,3985.72,4065.43
1606,8328.00,8411.28,8579.51,8665.30,8665.30,8665.30,8838.61,9015.38,9015.38,9195.69,9195.69,9379.60
2395,6587.00,6587.00,6784.61,6988.15,7058.03,7199.19,7343.17,7343.17,7490.04,7714.74,7791.89,7947.72
2766,14919.00,14919.00,15068.19,15068.19,15068.19,15068.19,15520.24,15985.84,16305.56,16794.73,17130.62,17130.62
1956,10039.00,10039.00,10239.78,10239.78,10444.58,10444.58,10653.47,10653.47,10866.54,10866.54,11192.53,11416.38
2179,13702.00,14113.06,14536.45,14681.82,15122.27,15575.94,15731.70,16203.65,16203.65,16365.69,16365.69,16365.69
2979,7041.00,7181.82,7181.82,7325.46,7325.46,7398.71,7546.69,7546.69,7773.09,8006.28,8166.40,8329.73
1221,10405.00,10509.05,10509.05,10509.05,10719.23,11040.81,11261.62,11486.86,11486.86,11486.86,11831.46,11949.78
2402,4134.00,4134.00,4258.02,4258.02,4258.02,4300.60,4429.62,4473.91,4473.91,4563.39,4700.29,4700.29
1879,7427.00,7427.00,7575.54,7727.05,7881.59,8118.04,8118.04,8280.40,8528.81,8784.68,8960.37,9139.58
1906,10471.00,10785.13,11000.83,11220.85,11445.27,11559.72,11906.51,12263.71,12386.34,12510.21,12885.51,12885.51
1129,7615.00,7691.15,7691.15,7691.15,7691.15,7691.15,7768.06,7845.74,8002.66,8082.68,8082.68,8325.16
1109,5751.00,5751.00,5866.02,5924.68,5983.93,6043.77,6164.64,6164.64,6287.93,6476.57,6670.87,6670.87
